Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
80,Fresno State,San Joaquin Valley,3/2/2024,2100,062,0.00, ,0.00, ,0, ,1.0, ,9.1, ,87, ,7.0, ,3.0, ,137, ,13.1, 
80,Fresno State,San Joaquin Valley,3/2/2024,2200,062,0.00, ,0.20, ,0, ,1.0, ,9.5, ,87, ,7.4, ,3.0, ,152, ,13.1, 
80,Fresno State,San Joaquin Valley,3/2/2024,2300,062,0.00, ,0.50, ,0, ,1.1, ,9.4, ,89, ,7.7, ,2.3, ,164, ,13.1, 
80,Fresno State,San Joaquin Valley,3/2/2024,2400,062,0.00, ,0.90, ,0, ,1.1, ,9.2, ,92, ,8.0, ,1.5, ,196, ,13.1, 
80,Fresno State,San Joaquin Valley,3/3/2024,0100,063,0.00, ,0.50, ,0, ,1.1, ,9.0, ,95, ,8.2, ,1.3, ,141, ,13.0, 
80,Fresno State,San Joaquin Valley,3/3/2024,0200,063,0.00, ,0.10, ,0, ,1.1, ,8.8, ,96, ,8.2, ,2.0, ,115, ,13.0, 
80,Fresno State,San Joaquin Valley,3/3/2024,0300,063,0.00, ,0.00, ,0, ,1.0, ,7.7, ,96, ,7.0, ,1.6, ,121, ,13.0, 
80,Fresno State,San Joaquin Valley,3/3/2024,0400,063,0.00, ,0.10, ,0, ,1.0, ,7.4, ,96, ,6.8, ,1.2, ,211, ,13.0, 
80,Fresno State,San Joaquin Valley,3/3/2024,0500,063,0.00, ,0.10, ,0, ,1.0, ,7.3, ,97, ,6.9, ,1.0, ,40, ,13.0, 
80,Fresno State,San Joaquin Valley,3/3/2024,0600,063,0.00, ,0.20, ,0, ,1.0, ,7.7, ,97, ,7.2, ,1.4, ,42, ,12.9, 
80,Fresno State,San Joaquin Valley,3/3/2024,0700,063,0.00, ,0.20, ,8, ,1.0, ,7.9, ,95, ,7.2, ,2.0, ,97, ,12.9, 
80,Fresno State,San Joaquin Valley,3/3/2024,0800,063,0.03, ,0.00, ,106, ,1.0, ,8.6, ,92, ,7.3, ,1.3, ,82, ,12.9, 
80,Fresno State,San Joaquin Valley,3/3/2024,0900,063,0.13, ,0.00, ,302, ,1.0, ,10.0, ,83, ,7.2, ,1.8, ,71, ,12.9, 
80,Fresno State,San Joaquin Valley,3/3/2024,1000,063,0.29, ,0.00, ,613, ,0.9, ,12.2, ,67, ,6.2, ,1.5, ,44, ,12.8, 
80,Fresno State,San Joaquin Valley,3/3/2024,1100,063,0.35, ,0.00, ,647, ,0.9, ,13.1, ,58, ,5.0, ,1.2, ,158, ,12.8, 
80,Fresno State,San Joaquin Valley,3/3/2024,1200,063,0.44, ,0.00, ,804, ,0.9, ,14.0, ,57, ,5.6, ,1.5, ,53, ,12.8, 
80,Fresno State,San Joaquin Valley,3/3/2024,1300,063,0.43, ,0.00, ,726, ,0.9, ,14.9, ,52, ,5.2, ,1.8, ,220, ,12.8, 
80,Fresno State,San Joaquin Valley,3/3/2024,1400,063,0.31, ,0.00, ,519, ,0.9, ,15.2, ,50, ,4.8, ,1.6, ,228, ,12.8, 
80,Fresno State,San Joaquin Valley,3/3/2024,1500,063,0.13, ,0.00, ,216, ,0.9, ,14.0, ,55, ,5.2, ,2.6, ,274, ,12.8, 
80,Fresno State,San Joaquin Valley,3/3/2024,1600,063,0.23, ,0.00, ,382, ,0.9, ,14.3, ,53, ,5.0, ,3.0, ,278, ,12.8, 
80,Fresno State,San Joaquin Valley,3/3/2024,1700,063,0.12, ,0.00, ,216, ,0.8, ,14.5, ,49, ,3.8, ,1.8, ,295, ,12.9, 
80,Fresno State,San Joaquin Valley,3/3/2024,1800,063,0.04, ,0.00, ,32, ,0.8, ,12.2, ,60, ,4.6, ,2.3, ,318, ,13.0, 
80,Fresno State,San Joaquin Valley,3/3/2024,1900,063,0.00, ,0.00, ,0, ,0.9, ,10.1, ,69, ,4.6, ,1.6, ,357, ,13.1, 
80,Fresno State,San Joaquin Valley,3/3/2024,2000,063,0.00, ,0.00, ,0, ,0.9, ,9.0, ,78, ,5.4, ,1.3, ,13, ,13.1, 
80,Fresno State,San Joaquin Valley,3/3/2024,2100,063,0.00, ,0.00, ,0, ,0.9, ,8.6, ,79, ,5.2, ,0.9, ,76, ,13.2, 
80,Fresno State,San Joaquin Valley,3/3/2024,2200,063,0.00, ,0.00, ,0, ,0.9, ,8.4, ,81, ,5.4, ,1.0, ,305, ,13.2, 
80,Fresno State,San Joaquin Valley,3/3/2024,2300,063,0.00, ,0.00, ,0, ,0.9, ,8.2, ,84, ,5.7, ,1.6, ,338, ,13.2, 
80,Fresno State,San Joaquin Valley,3/3/2024,2400,063,0.00, ,0.00, ,0, ,0.9, ,8.3, ,86, ,6.2, ,2.1, ,338, ,13.2, 
80,Fresno State,San Joaquin Valley,3/4/2024,0100,064,0.00, ,0.00, ,0, ,1.0, ,8.9, ,86, ,6.7, ,2.5, ,329, ,13.2, 
80,Fresno State,San Joaquin Valley,3/4/2024,0200,064,0.00, ,0.00, ,0, ,1.0, ,8.9, ,87, ,6.9, ,2.8, ,332, ,13.2, 
80,Fresno State,San Joaquin Valley,3/4/2024,0300,064,0.00, ,0.00, ,0, ,1.0, ,8.0, ,91, ,6.7, ,1.6, ,335, ,13.2, 
80,Fresno State,San Joaquin Valley,3/4/2024,0400,064,0.00, ,0.00, ,0, ,0.9, ,7.3, ,92, ,6.1, ,1.7, ,313, ,13.2, 
80,Fresno State,San Joaquin Valley,3/4/2024,0500,064,0.00, ,0.00, ,0, ,0.9, ,7.2, ,93, ,6.2, ,1.6, ,316, ,13.2, 
80,Fresno State,San Joaquin Valley,3/4/2024,0600,064,0.00, ,0.00, ,0, ,0.9, ,6.7, ,94, ,5.8, ,1.7, ,277, ,13.1, 
80,Fresno State,San Joaquin Valley,3/4/2024,0700,064,0.01, ,0.00, ,25, ,0.9, ,6.6, ,92, ,5.3, ,1.7, ,301, ,13.1, 
80,Fresno State,San Joaquin Valley,3/4/2024,0800,064,0.03, ,0.00, ,90, ,0.9, ,7.3, ,89, ,5.7, ,1.5, ,332, ,13.1, 
80,Fresno State,San Joaquin Valley,3/4/2024,0900,064,0.08, ,0.00, ,196, ,0.9, ,8.4, ,85, ,6.0, ,2.2, ,325, ,13.0, 
80,Fresno State,San Joaquin Valley,3/4/2024,1000,064,0.24, ,0.00, ,493, ,1.0, ,10.6, ,76, ,6.4, ,2.3, ,328, ,13.0, 
80,Fresno State,San Joaquin Valley,3/4/2024,1100,064,0.38, ,0.00, ,706, ,0.9, ,12.8, ,60, ,5.2, ,2.7, ,330, ,12.9, 
80,Fresno State,San Joaquin Valley,3/4/2024,1200,064,0.44, ,0.00, ,779, ,0.8, ,13.7, ,52, ,4.1, ,2.9, ,308, ,12.9, 
80,Fresno State,San Joaquin Valley,3/4/2024,1300,064,0.45, ,0.00, ,783, ,0.9, ,14.6, ,52, ,4.7, ,2.3, ,308, ,12.8, 
80,Fresno State,San Joaquin Valley,3/4/2024,1400,064,0.42, ,0.00, ,709, ,0.8, ,15.2, ,48, ,4.2, ,2.7, ,324, ,12.8, 
80,Fresno State,San Joaquin Valley,3/4/2024,1500,064,0.35, ,0.00, ,576, ,0.8, ,15.4, ,48, ,4.6, ,2.6, ,312, ,12.8, 
80,Fresno State,San Joaquin Valley,3/4/2024,1600,064,0.21, ,0.00, ,340, ,0.9, ,15.0, ,51, ,5.0, ,2.2, ,288, ,12.9, 
80,Fresno State,San Joaquin Valley,3/4/2024,1700,064,0.13, ,0.00, ,209, ,0.9, ,14.5, ,56, ,5.7, ,2.4, ,315, ,12.9, 
80,Fresno State,San Joaquin Valley,3/4/2024,1800,064,0.05, ,0.00, ,45, ,0.9, ,12.9, ,61, ,5.6, ,2.8, ,318, ,13.0, 
80,Fresno State,San Joaquin Valley,3/4/2024,1900,064,0.00, ,0.00, ,0, ,0.9, ,11.0, ,68, ,5.4, ,1.3, ,349, ,13.1, 
80,Fresno State,San Joaquin Valley,3/4/2024,2000,064,0.00, ,0.00, ,0, ,0.9, ,9.8, ,75, ,5.5, ,0.8, ,287, ,13.1, 
80,Fresno State,San Joaquin Valley,3/4/2024,2100,064,0.00, ,0.00, ,0, ,0.9, ,9.4, ,78, ,5.8, ,1.0, ,315, ,13.2, 
80,Fresno State,San Joaquin Valley,3/4/2024,2200,064,0.00, ,0.00, ,0, ,0.9, ,8.1, ,87, ,6.0, ,0.6, ,132, ,13.2, 
80,Fresno State,San Joaquin Valley,3/4/2024,2300,064,0.00, ,0.00, ,0, ,0.9, ,7.4, ,91, ,6.1, ,0.6, ,275, ,13.3, 
80,Fresno State,San Joaquin Valley,3/4/2024,2400,064,0.00, ,0.00, ,0, ,0.9, ,6.7, ,93, ,5.6, ,0.9, ,50, ,13.3, 
80,Fresno State,San Joaquin Valley,3/5/2024,0100,065,0.00, ,0.00, ,0, ,0.9, ,6.0, ,93, ,4.9, ,1.1, ,30, ,13.3, 
80,Fresno State,San Joaquin Valley,3/5/2024,0200,065,0.00, ,0.00, ,0, ,0.8, ,5.5, ,94, ,4.6, ,0.8, ,263, ,13.2, 
80,Fresno State,San Joaquin Valley,3/5/2024,0300,065,0.00, ,0.00, ,0, ,0.8, ,4.0, ,96, ,3.5, ,0.7, ,358, ,13.2, 
80,Fresno State,San Joaquin Valley,3/5/2024,0400,065,0.00, ,0.00, ,0, ,0.8, ,3.9, ,97, ,3.5, ,0.9, ,75, ,13.2, 
80,Fresno State,San Joaquin Valley,3/5/2024,0500,065,0.00, ,0.00, ,0, ,0.8, ,3.4, ,98, ,3.1, ,0.6, ,325, ,13.1, 
80,Fresno State,San Joaquin Valley,3/5/2024,0600,065,0.00, ,0.00, ,0, ,0.7, ,3.0, ,98, ,2.7, ,0.8, ,39, ,13.1, 
80,Fresno State,San Joaquin Valley,3/5/2024,0700,065,0.00, ,0.00, ,47, ,0.8, ,3.8, ,98, ,3.5, ,0.9, ,72, ,13.0, 
80,Fresno State,San Joaquin Valley,3/5/2024,0800,065,0.05, ,0.00, ,225, ,0.9, ,7.6, ,88, ,5.7, ,1.3, ,121, ,13.0, 
80,Fresno State,San Joaquin Valley,3/5/2024,0900,065,0.17, ,0.00, ,348, ,0.9, ,10.6, ,73, ,5.9, ,2.5, ,159, ,12.9, 
80,Fresno State,San Joaquin Valley,3/5/2024,1000,065,0.27, ,0.00, ,512, ,1.0, ,12.5, ,67, ,6.6, ,2.0, ,152, ,12.8, 
80,Fresno State,San Joaquin Valley,3/5/2024,1100,065,0.37, ,0.00, ,642, ,1.0, ,14.4, ,60, ,6.7, ,1.8, ,152, ,12.7, 
80,Fresno State,San Joaquin Valley,3/5/2024,1200,065,0.37, ,0.00, ,614, ,1.0, ,15.5, ,57, ,6.9, ,1.7, ,171, ,12.7, 
80,Fresno State,San Joaquin Valley,3/5/2024,1300,065,0.35, ,0.00, ,589, ,1.0, ,16.1, ,54, ,6.7, ,1.4, ,116, ,12.6, 
80,Fresno State,San Joaquin Valley,3/5/2024,1400,065,0.18, ,0.00, ,335, ,1.0, ,16.3, ,53, ,6.7, ,1.2, ,149, ,12.6, 
80,Fresno State,San Joaquin Valley,3/5/2024,1500,065,0.16, ,0.00, ,288, ,1.0, ,16.3, ,53, ,6.7, ,1.2, ,96, ,12.6, 
80,Fresno State,San Joaquin Valley,3/5/2024,1600,065,0.14, ,0.00, ,253, ,1.0, ,16.1, ,56, ,7.3, ,1.4, ,31, ,12.6, 
80,Fresno State,San Joaquin Valley,3/5/2024,1700,065,0.09, ,0.00, ,167, ,1.0, ,16.3, ,54, ,7.1, ,0.8, ,33, ,12.7, 
80,Fresno State,San Joaquin Valley,3/5/2024,1800,065,0.05, ,0.00, ,82, ,1.0, ,14.7, ,62, ,7.4, ,1.4, ,19, ,12.7, 
80,Fresno State,San Joaquin Valley,3/5/2024,1900,065,0.01, ,0.00, ,0, ,1.0, ,12.0, ,70, ,6.6, ,1.4, ,16, ,12.8, 
80,Fresno State,San Joaquin Valley,3/5/2024,2000,065,0.00, ,0.00, ,0, ,1.0, ,10.5, ,75, ,6.3, ,1.3, ,9, ,12.9, 
80,Fresno State,San Joaquin Valley,3/5/2024,2100,065,0.00, ,0.00, ,0, ,1.0, ,8.5, ,86, ,6.3, ,0.8, ,103, ,13.0, 
80,Fresno State,San Joaquin Valley,3/5/2024,2200,065,0.00, ,0.00, ,0, ,0.9, ,7.5, ,90, ,6.1, ,0.7, ,18, ,13.0, 
80,Fresno State,San Joaquin Valley,3/5/2024,2300,065,0.00, ,0.00, ,0, ,0.9, ,6.4, ,95, ,5.7, ,0.6, ,0, ,13.0, 
80,Fresno State,San Joaquin Valley,3/5/2024,2400,065,0.00, ,0.00, ,0, ,0.9, ,5.5, ,96, ,4.9, ,0.8, ,20, ,13.1, 
80,Fresno State,San Joaquin Valley,3/6/2024,0100,066,0.00, ,0.00, ,0, ,0.8, ,5.0, ,97, ,4.6, ,0.7, ,337, ,13.1, 
80,Fresno State,San Joaquin Valley,3/6/2024,0200,066,0.00, ,0.00, ,0, ,0.8, ,4.3, ,97, ,3.9, ,0.8, ,347, ,13.0, 
80,Fresno State,San Joaquin Valley,3/6/2024,0300,066,0.00, ,0.00, ,0, ,0.8, ,4.3, ,98, ,4.0, ,1.0, ,54, ,13.0, 
80,Fresno State,San Joaquin Valley,3/6/2024,0400,066,0.00, ,0.00, ,0, ,0.8, ,4.7, ,98, ,4.4, ,0.9, ,91, ,13.0, 
80,Fresno State,San Joaquin Valley,3/6/2024,0500,066,0.00, ,0.00, ,0, ,0.9, ,5.0, ,98, ,4.6, ,0.8, ,82, ,12.9, 
80,Fresno State,San Joaquin Valley,3/6/2024,0600,066,0.00, ,0.00, ,0, ,0.9, ,5.3, ,97, ,4.8, ,0.9, ,100, ,12.9, 
80,Fresno State,San Joaquin Valley,3/6/2024,0700,066,0.00, ,0.10, ,13, ,0.9, ,5.7, ,95, ,4.9, ,1.1, ,84, ,12.8, 
80,Fresno State,San Joaquin Valley,3/6/2024,0800,066,0.03, ,0.00, ,92, ,1.0, ,8.1, ,90, ,6.6, ,1.1, ,89, ,12.7, 
80,Fresno State,San Joaquin Valley,3/6/2024,0900,066,0.11, ,0.00, ,239, ,1.0, ,11.1, ,77, ,7.3, ,2.3, ,121, ,12.7, 
80,Fresno State,San Joaquin Valley,3/6/2024,1000,066,0.31, ,0.00, ,568, ,1.1, ,14.1, ,69, ,8.4, ,3.2, ,144, ,12.6, 
80,Fresno State,San Joaquin Valley,3/6/2024,1100,066,0.40, ,0.00, ,706, ,1.2, ,15.5, ,65, ,9.0, ,3.0, ,163, ,12.5, 
80,Fresno State,San Joaquin Valley,3/6/2024,1200,066,0.44, ,0.00, ,757, ,1.2, ,16.7, ,62, ,9.5, ,2.4, ,180, ,12.5, 
80,Fresno State,San Joaquin Valley,3/6/2024,1300,066,0.50, ,0.00, ,820, ,1.2, ,17.7, ,60, ,9.8, ,2.4, ,172, ,12.5, 
80,Fresno State,San Joaquin Valley,3/6/2024,1400,066,0.40, ,0.00, ,629, ,1.2, ,18.3, ,55, ,9.1, ,1.8, ,153, ,12.5, 
80,Fresno State,San Joaquin Valley,3/6/2024,1500,066,0.39, ,0.00, ,666, ,1.1, ,18.8, ,51, ,8.4, ,1.7, ,183, ,12.5, 
80,Fresno State,San Joaquin Valley,3/6/2024,1600,066,0.19, ,0.00, ,301, ,1.0, ,17.9, ,50, ,7.4, ,2.0, ,176, ,12.6, 
80,Fresno State,San Joaquin Valley,3/6/2024,1700,066,0.05, ,0.00, ,73, ,1.0, ,16.8, ,52, ,6.9, ,1.4, ,207, ,12.6, 
80,Fresno State,San Joaquin Valley,3/6/2024,1800,066,0.05, ,0.00, ,20, ,1.0, ,15.1, ,61, ,7.7, ,2.5, ,265, ,12.7, 
80,Fresno State,San Joaquin Valley,3/6/2024,1900,066,0.03, ,0.00, ,0, ,1.1, ,13.4, ,72, ,8.5, ,3.1, ,292, ,12.9, 
80,Fresno State,San Joaquin Valley,3/6/2024,2000,066,0.03, ,0.00, ,0, ,1.1, ,12.7, ,74, ,8.2, ,3.1, ,298, ,13.0, 
80,Fresno State,San Joaquin Valley,3/6/2024,2100,066,0.02, ,0.00, ,0, ,1.1, ,11.5, ,81, ,8.3, ,3.3, ,301, ,13.0, 
80,Fresno State,San Joaquin Valley,3/6/2024,2200,066,0.02, ,0.00, ,0, ,1.1, ,11.4, ,78, ,7.8, ,3.1, ,302, ,13.1, 
80,Fresno State,San Joaquin Valley,3/6/2024,2300,066,0.00, ,0.00, ,0, ,1.1, ,10.3, ,84, ,7.8, ,1.7, ,328, ,13.1, 
80,Fresno State,San Joaquin Valley,3/6/2024,2400,066,0.00, ,0.00, ,0, ,1.1, ,9.9, ,88, ,8.0, ,0.9, ,57, ,13.2, 
80,Fresno State,San Joaquin Valley,3/7/2024,0100,067,0.00, ,0.00, ,0, ,1.1, ,9.9, ,87, ,7.8, ,0.9, ,289, ,13.2, 
80,Fresno State,San Joaquin Valley,3/7/2024,0200,067,0.00, ,0.00, ,0, ,1.1, ,9.6, ,90, ,8.0, ,1.0, ,327, ,13.2, 
80,Fresno State,San Joaquin Valley,3/7/2024,0300,067,0.00, ,0.00, ,0, ,1.1, ,9.2, ,91, ,7.8, ,1.6, ,341, ,13.2, 
80,Fresno State,San Joaquin Valley,3/7/2024,0400,067,0.00, ,0.00, ,0, ,1.0, ,7.3, ,95, ,6.7, ,1.2, ,292, ,13.2, 
80,Fresno State,San Joaquin Valley,3/7/2024,0500,067,0.00, ,0.00, ,0, ,1.0, ,6.8, ,97, ,6.4, ,1.3, ,331, ,13.2, 
80,Fresno State,San Joaquin Valley,3/7/2024,0600,067,0.00, ,0.00, ,0, ,0.9, ,6.4, ,98, ,6.0, ,0.9, ,325, ,13.2, 
80,Fresno State,San Joaquin Valley,3/7/2024,0700,067,0.00, ,0.00, ,34, ,0.9, ,6.4, ,98, ,6.1, ,0.9, ,325, ,13.1, 
80,Fresno State,San Joaquin Valley,3/7/2024,0800,067,0.04, ,0.00, ,110, ,1.1, ,8.4, ,97, ,8.1, ,2.1, ,320, ,13.1, 
80,Fresno State,San Joaquin Valley,3/7/2024,0900,067,0.03, ,0.00, ,111, ,1.1, ,9.3, ,94, ,8.3, ,2.3, ,329, ,13.1, 
80,Fresno State,San Joaquin Valley,3/7/2024,1000,067,0.11, ,0.00, ,255, ,1.1, ,10.7, ,88, ,8.7, ,2.3, ,342, ,13.0, 
80,Fresno State,San Joaquin Valley,3/7/2024,1100,067,0.18, ,0.00, ,355, ,1.2, ,12.5, ,81, ,9.3, ,3.4, ,333, ,13.0, 
80,Fresno State,San Joaquin Valley,3/7/2024,1200,067,0.22, ,0.00, ,395, ,1.2, ,13.4, ,79, ,9.7, ,3.8, ,319, ,12.9, 
80,Fresno State,San Joaquin Valley,3/7/2024,1300,067,0.23, ,0.00, ,410, ,1.2, ,13.9, ,77, ,9.9, ,3.7, ,314, ,12.9, 
80,Fresno State,San Joaquin Valley,3/7/2024,1400,067,0.25, ,0.00, ,428, ,1.2, ,14.8, ,74, ,10.3, ,3.2, ,326, ,12.9, 
80,Fresno State,San Joaquin Valley,3/7/2024,1500,067,0.29, ,0.00, ,472, ,1.2, ,15.4, ,69, ,9.8, ,4.0, ,323, ,12.9, 
80,Fresno State,San Joaquin Valley,3/7/2024,1600,067,0.22, ,0.00, ,339, ,1.2, ,15.7, ,65, ,9.1, ,4.1, ,322, ,12.9, 
80,Fresno State,San Joaquin Valley,3/7/2024,1700,067,0.16, ,0.00, ,225, ,1.1, ,15.5, ,64, ,8.7, ,4.3, ,311, ,12.9, 
80,Fresno State,San Joaquin Valley,3/7/2024,1800,067,0.06, ,0.00, ,54, ,1.1, ,14.6, ,65, ,8.1, ,3.4, ,319, ,12.9, 
80,Fresno State,San Joaquin Valley,3/7/2024,1900,067,0.00, ,0.00, ,0, ,1.1, ,12.8, ,73, ,8.0, ,1.2, ,312, ,13.0, 
80,Fresno State,San Joaquin Valley,3/7/2024,2000,067,0.00, ,0.00, ,0, ,1.1, ,11.3, ,79, ,7.8, ,1.0, ,285, ,13.0, 
80,Fresno State,San Joaquin Valley,3/7/2024,2100,067,0.00, ,0.00, ,0, ,1.0, ,10.9, ,77, ,7.0, ,1.6, ,291, ,13.1, 
80,Fresno State,San Joaquin Valley,3/7/2024,2200,067,0.00, ,0.00, ,0, ,1.0, ,10.2, ,79, ,6.8, ,1.9, ,298, ,13.1, 
80,Fresno State,San Joaquin Valley,3/7/2024,2300,067,0.00, ,0.00, ,0, ,1.0, ,9.3, ,84, ,6.8, ,2.1, ,301, ,13.1, 
80,Fresno State,San Joaquin Valley,3/7/2024,2400,067,0.00, ,0.00, ,0, ,1.0, ,8.5, ,86, ,6.3, ,1.6, ,298, ,13.1, 
80,Fresno State,San Joaquin Valley,3/8/2024,0100,068,0.00, ,0.00, ,0, ,0.9, ,7.4, ,90, ,5.9, ,1.0, ,12, ,13.1, 
80,Fresno State,San Joaquin Valley,3/8/2024,0200,068,0.00, ,0.00, ,0, ,0.9, ,6.3, ,94, ,5.3, ,1.2, ,133, ,13.1, 
80,Fresno State,San Joaquin Valley,3/8/2024,0300,068,0.00, ,0.00, ,0, ,0.8, ,5.0, ,96, ,4.5, ,1.0, ,78, ,13.1, 
80,Fresno State,San Joaquin Valley,3/8/2024,0400,068,0.00, ,0.00, ,0, ,0.8, ,4.4, ,97, ,4.0, ,0.7, ,53, ,13.1, 
80,Fresno State,San Joaquin Valley,3/8/2024,0500,068,0.00, ,0.00, ,0, ,0.8, ,4.0, ,98, ,3.7, ,0.8, ,39, ,13.0, 
80,Fresno State,San Joaquin Valley,3/8/2024,0600,068,0.00, ,0.00, ,0, ,0.8, ,3.9, ,98, ,3.7, ,0.9, ,71, ,13.0, 
80,Fresno State,San Joaquin Valley,3/8/2024,0700,068,0.00, ,0.00, ,38, ,0.8, ,3.9, ,99, ,3.7, ,0.9, ,56, ,13.0, 
80,Fresno State,San Joaquin Valley,3/8/2024,0800,068,0.06, ,0.00, ,219, ,1.0, ,7.6, ,98, ,7.3, ,1.0, ,162, ,12.9, 
80,Fresno State,San Joaquin Valley,3/8/2024,0900,068,0.18, ,0.00, ,421, ,1.1, ,11.2, ,81, ,8.1, ,1.6, ,161, ,12.8, 
80,Fresno State,San Joaquin Valley,3/8/2024,1000,068,0.29, ,0.00, ,593, ,1.1, ,13.3, ,72, ,8.3, ,1.8, ,176, ,12.7, 
80,Fresno State,San Joaquin Valley,3/8/2024,1100,068,0.40, ,0.00, ,721, ,1.1, ,15.0, ,64, ,8.2, ,2.1, ,178, ,12.7, 
80,Fresno State,San Joaquin Valley,3/8/2024,1200,068,0.47, ,0.00, ,789, ,1.1, ,16.5, ,57, ,8.0, ,2.2, ,164, ,12.6, 
80,Fresno State,San Joaquin Valley,3/8/2024,1300,068,0.48, ,0.00, ,792, ,1.1, ,17.6, ,52, ,7.7, ,2.0, ,174, ,12.6, 
80,Fresno State,San Joaquin Valley,3/8/2024,1400,068,0.45, ,0.00, ,737, ,1.0, ,18.3, ,49, ,7.4, ,2.2, ,148, ,12.6, 
80,Fresno State,San Joaquin Valley,3/8/2024,1500,068,0.40, ,0.00, ,621, ,1.0, ,18.7, ,47, ,7.3, ,2.4, ,176, ,12.6, 
80,Fresno State,San Joaquin Valley,3/8/2024,1600,068,0.29, ,0.00, ,448, ,1.0, ,18.8, ,45, ,6.8, ,2.0, ,210, ,12.6, 
80,Fresno State,San Joaquin Valley,3/8/2024,1700,068,0.15, ,0.00, ,240, ,1.0, ,18.4, ,47, ,6.7, ,1.7, ,241, ,12.7, 
80,Fresno State,San Joaquin Valley,3/8/2024,1800,068,0.05, ,0.00, ,59, ,0.9, ,17.5, ,43, ,4.9, ,0.7, ,21, ,12.8, 
80,Fresno State,San Joaquin Valley,3/8/2024,1900,068,0.00, ,0.00, ,0, ,0.9, ,13.8, ,57, ,5.4, ,0.7, ,138, ,12.9, 
80,Fresno State,San Joaquin Valley,3/8/2024,2000,068,0.00, ,0.00, ,0, ,0.9, ,11.5, ,68, ,5.9, ,1.1, ,24, ,13.0, 
80,Fresno State,San Joaquin Valley,3/8/2024,2100,068,0.00, ,0.00, ,0, ,1.0, ,10.1, ,78, ,6.3, ,0.7, ,39, ,13.1, 
80,Fresno State,San Joaquin Valley,3/8/2024,2200,068,0.00, ,0.00, ,0, ,1.0, ,8.7, ,86, ,6.4, ,0.8, ,69, ,13.2, 
80,Fresno State,San Joaquin Valley,3/8/2024,2300,068,0.00, ,0.00, ,0, ,0.9, ,7.8, ,90, ,6.2, ,0.8, ,357, ,13.2, 
80,Fresno State,San Joaquin Valley,3/8/2024,2400,068,0.00, ,0.00, ,0, ,0.9, ,6.8, ,93, ,5.7, ,0.9, ,53, ,13.2, 
80,Fresno State,San Joaquin Valley,3/9/2024,0100,069,0.00, ,0.00, ,0, ,0.9, ,6.5, ,94, ,5.6, ,0.8, ,93, ,13.2, 
80,Fresno State,San Joaquin Valley,3/9/2024,0200,069,0.00, ,0.00, ,0, ,0.9, ,5.6, ,95, ,4.9, ,1.0, ,62, ,13.2, 
80,Fresno State,San Joaquin Valley,3/9/2024,0300,069,0.00, ,0.00, ,0, ,0.9, ,5.4, ,95, ,4.7, ,1.1, ,74, ,13.2, 
80,Fresno State,San Joaquin Valley,3/9/2024,0400,069,0.00, ,0.00, ,0, ,0.9, ,5.9, ,95, ,5.1, ,0.8, ,103, ,13.1, 
80,Fresno State,San Joaquin Valley,3/9/2024,0500,069,0.00, ,0.00, ,0, ,0.8, ,5.1, ,96, ,4.4, ,0.6, ,306, ,13.1, 
80,Fresno State,San Joaquin Valley,3/9/2024,0600,069,0.00, ,0.00, ,0, ,0.8, ,4.6, ,97, ,4.1, ,1.0, ,38, ,13.0, 
80,Fresno State,San Joaquin Valley,3/9/2024,0700,069,0.00, ,0.00, ,32, ,0.8, ,4.5, ,97, ,4.1, ,1.0, ,49, ,13.0, 
80,Fresno State,San Joaquin Valley,3/9/2024,0800,069,0.07, ,0.10,Y,212, ,1.0, ,8.3, ,91, ,7.0, ,0.7, ,355, ,12.9, 
80,Fresno State,San Joaquin Valley,3/9/2024,0900,069,0.19, ,0.00, ,413, ,1.1, ,13.2, ,73, ,8.5, ,0.8, ,277, ,12.8, 
80,Fresno State,San Joaquin Valley,3/9/2024,1000,069,0.31, ,0.00, ,605, ,1.1, ,15.7, ,64, ,9.0, ,1.0, ,175, ,12.7, 
80,Fresno State,San Joaquin Valley,3/9/2024,1100,069,0.40, ,0.00, ,666, ,1.2, ,17.2, ,59, ,9.2, ,1.1, ,238, ,12.6, 
80,Fresno State,San Joaquin Valley,3/9/2024,1200,069,0.44, ,0.00, ,697, ,1.2, ,18.4, ,56, ,9.6, ,1.5, ,180, ,12.6, 
80,Fresno State,San Joaquin Valley,3/9/2024,1300,069,0.47, ,0.00, ,728, ,1.2, ,19.3, ,53, ,9.6, ,1.6, ,286, ,12.6, 
80,Fresno State,San Joaquin Valley,3/9/2024,1400,069,0.46, ,0.00, ,731, ,1.2, ,20.0, ,52, ,9.9, ,1.7, ,285, ,12.5, 
80,Fresno State,San Joaquin Valley,3/9/2024,1500,069,0.39, ,0.00, ,597, ,1.2, ,20.8, ,48, ,9.4, ,1.5, ,300, ,12.6, 
80,Fresno State,San Joaquin Valley,3/9/2024,1600,069,0.27, ,0.00, ,424, ,1.2, ,20.7, ,47, ,9.1, ,1.6, ,300, ,12.6, 
